text,labels
haya giza limeshaingia kafirwe ukalale huna akili,1
haya kafirwe ukalwe,1
kafirwe huko sasa wewe unachojua ni kipi,1
haya kafirwe ulale ass hole huna akili stupid,1
haya kafirwe ukalale,1
kafirwe mkundu wako na waislamu umpeleke na mama yako,1
we kafirwe lima ww,1
nani ana stress kati ya mimi na wewe watu wanajibu kwa hoja umekazania matusi kafirwe huko achana na mimi mama diamond na mzee abdul nani kapoteza utaishia kuwa kama yeye tu huna mbele wala ny,1
we ni shoga kafirwe,1
wenzangu wagani wakati ni mimi niliyekueleza maana ya profit husaidiki wewe boya hata hungejua profit ni nini kama singekueleza hapo juu sasa unataka kujifanya mjuaji kafirwe huko tandale,1
kafirwe shoga wewe,1
kafirwe huko duanzi nini,1
kailima kafirwe,1
ww hujui kitu kafirwe huko,1
inalala kupakana shombo tu ubolo mkubwa kumbe unafirwa kumbe hanisi kumbe dume suruali kumbe halisimami mtalimbo umelala dolo nenda kafirwe huko na uache tamaa zako za kupenda wanawake,1
kafirwe na ukoo wako,1
usidhani kama wewe ni shoga kila mtu ni shoga sijawahi disrespect mtu hapa jf ila wewe,1
LA MAMA YAKO mbwa wewe.. Kafirwe na mashetani huko.. Ningekufahamu I could have broken your Neck moth...,1
kafirwe huko point yako iko wapi,1
shoga wewe kafirwe huko miaka unahanagaika na mabamedi huku kapimwe akiri kwanza eti teaching proffession msenge wewe hili taifa haliwezi endelea kwa mabwege kama nyny matako wewe histor,1
ka kafirwe na wazungu mnaowasujudia,1
kafirwe na,1
nyie ni mashoga mnataka kulawitiwa na ndoa za jinsia moja ndio maana mnataka mambo ya kuongozwa na wanawake umesikia shoga mpumbavu wewe nakuzidi elimu zote ya darasani na ya maandiko pia fu,1
jamanirwe pakarwe wangurwe surarwe kafirwe mwewere,1
kafirwe,1
kafirwe na ridhwani wewe maana naona jinsi unavyojikomba kwa mafisadi kila mtu kachoka na huyu kikwete ndio nadiriki kusema maana hafai hata kwa senti tano mama zetu wanakufa mahosp,1
katombwe kinyeo icho,1
kwenda uko unanini wewe maviii unamiliki matako tuu unijui wewe mbwaa katombwe na baba yako hakuna cha bure,1
katombwe,1
ndio kasharidhika sasa wewe kama mke uridhiki basi sawa katombwe huko nje ila ndio kama hivyo ukikamatwa usianze tena kutaka mume akuchukulie kama awali au kama vipi sii unamchana tuu mume aisee,1
katombwe,1
katombwe huko we,1
na we pia katombwe ukijiskia,1
sasa ampige chini kisa demu katombwer na sponsor mwambie aache ufala bwana hapo ni kuendelea kula mbususu cha muhimu sii anapata utamu wanawake wengi sana wanachepuka so yeye amwambie tuu kuwa bw,1
katombwe huko,1
katombwe,1
katombwe,1
hahaaaaa na bado dozi imekuingia kisawasawa narudia tena kama unatuchukia wanawake na una tuonea uwivu na wewe katombwe uachwe,1
ya wanawake dozi inakuingia kisawsawa huna jipya mara kutombwa mara kuachwa mara shapeless leta basi kingine hata nishtuke i repeat kama unatuonea uwivu na wewe katombwe au kuna bwana niliku,1
na ww nenda katombwe tatizo nn mzee mama,1
what if mzazi hakumlea huyo mtoto na mtoto kapambana hadi ametoboa mwenyewe yani mazazi hajawai kutoa hata mia kumuhudumia huyo mtoto mfano diamond huyu mwanamziki aliwai kwenda kwa baba yake aki,1
acha wivu wa kipumbavu ww kwan hiyo mboo ni pencil itaisha kenge ww na ww nenda katombwe huko shenz kabsa,1
nenda katombwe hukooo,1
katombwe mzee upate pesa punga,1
naongelea nyongeza lako mbichi katombwe ulale,1
yaaani remote ndogo duh mama nenda katombwe na aliens maaana ilo sio shimo ni handaki doh,1
bibiye katombwe yako mkundu wako matiti yako nyonywa tombwa mpaka pussy itoe moshi mtombo mwema kifiro chema bye bitch,1
hajui huyo kuwahi kumwaga inategemea vitu vingi hata dk k ina tyt namwaga kwa kujiachia afu wengine bond hela ujue mi natomba kimoja dakika nane kujiridhisha mwenyewe unataka min katombwe huko,1
katombwe,1
katombwe mbele uko,1
kumdhalilisha baba wa watu kakukosea nini vipi kama jamaa ndio angekuwa anamsaka mama yako ili amgegede na kumpiga picha za uchi wanawake wengine bomu kabisa gharama za ukosefu wa akili kichw,1
katombwe utapata furaha zaidi ya kina mo na wengine kama hao au vipi,1
wewe yako kubwa ccm mtupige useme tumejipiga nenda katombwe na uoge,1
hawa wasenge wengine kenya na uganda watatuchelewesha sisi sio level yao tulishawaacha tusiweke ukaribu nao watatuchelewesha wasenge hawa,1
huna sababu ya kuwajibu wasenge labda ukiwa mmojawapo,1
genk ni wasenge kumamae,1
vijana wasenge wasenge sana kama huyu hadi kaanzisha na uzi jua kasharudi,1
sportybet ni wasenge,1
wasenge bado mpo wengi,1
wasenge wenzie wasingemuacha,1
mafala na wasenge,1
ney aliwahi kuwa tariji wabongo wasenge sana nyie,1
wasenge wanamumunya halafu kula hawataki akila sana ni andazi na energy zipigwe marufuku,1
wasenge nyinyi mnaboa sana na ujuaji wenu hii story alieanzisha ndo anajua inatakiwa aindike vipi sasa nyinyi wasenge mnakuja kujifanya mnakosoa as if mnaijua au mshawahi kuisoma sehemu wasenge,1
al ashly ni wasenge qmmmao zao,1
treni letu la taifa kuna wajapani wasenge wasenge wanaenda kulibidua,1
laki ya nyoko hawa wasenge wanarahisisha sana hela,1
wasenge kwel,1
wamarekani wanaolala nje huko kwao keenly googlewhatsapp instagram nk halafu unadhani marekani ana kila kitu kwanini ananunua tanzanite toka tanzania mwambie aunde tanzanite yake mimi sii,1
hao hao wamarekani unao waita wasenge ndio wamiliki wa teknolojia yote unayo itumia muda huu whatsupp yao facebook na instagram ni yao google yao iphones za wamarekani mnazipenda sana serikal,1
kwa sababu gani na ndio kilichofanya afukuzwe kwan kwenye mkataba kulikua na kipengele cha kutotembea na wasenge,1
wale wasenge wanaropokaga humu kwamba veta ndio solution ya unemployment waje hapa sasa hapa,1
kuna wasanii na viongozi wasenge wasenge sana hii nchi,1
wasenge tena,1
nan kasema sisi tunawataka zanzibar wasenge sana hawa,1
hiyo ya kutembea na wasenge sasa too much mshenzi huyo jamaa,1
hata wasenge na michicha miiba bungeni wako wa kushatooo,1
mamelodi kumbe nao wasenge tu,1
barcelona wasenge,1
mtoa mada ni mwenyekiti wa waseng e,1
wexford na waterford wasenge wameshindwa kutoa wameniboa balaa,1
tukiwajua wasenge tutawatimua bungeni wewe unapenda kuwakilishwa na mbunge msenge kwani nchi hii ni taifa la wasenge,1
wamakonde wasenge sana wamakonde nawaheshim mnoo wanga kichizi,1
niliuziwa mche wa sabuni kkoo wale wasenge nawatamani,1
wasenge waliokuzaaa,1
wasenge mbeya wapoo hadi kuna kundi la wasenge kwa mkoa wao ingia fb afu search sasa unakataa nn,1
hawa wasenge wakose tu,1
hayanaga formula alaf tafuten ela wasenge nyie,1
azam wasenge,1
kuna mtu huwa anashikiwa bunduki kuwa msenge unahangaika na vitu personal ambayo haviathiri maisha yako kwani saizi hao wasenge hawapo,1
hawa wanaoleta stori za wasenge humu jf kila kukicha ndio wasenge wenyewe kummmalazao,1
brighton ni wasenge sana angalia bei waliyomuuza yule mccalister kwa liverpool halafu wanataka watubamize kwa caicedo mbwa hawa,1
hawa marumo mbona wasenge hivi unakosaje pale,1
celebrity wabongo wa sahivi wasenge wasenge tu kama harmonize anakazi ya kugawa range tu halafu baadae akifulia kama felooz wanaanza kutia hurumana kuna kile kidogo ki marioo nachenyewe kimeingia,1
cha ajabu wasenge wanaoshangilia hii hukumu ya mahakama leo raisi akija mwenye akili atawafurusha dp world na tutalazimika kuwalipa dp world kwa ushenzi huu unaoshabikiwa leo,1
umekimbaza na wasenge kama vile wanajifira wenyewe je kuna kipimo cha mabasha,1
wasenge sn,1
tz kuna viongozi ni wasenge sanaaa,1
hawataki wasenge kule pia mahanithi hawatakiwi,1
hatuongelei wamama wasenge wasenge tunaongelea wamama ambao ukiwa unatafuta mke mama mzazi ndio anakuwa mfano mzuri,1
wanaonewa ni wasenge tu wasagaji hutasikia wakiongelewa wakati kila mtu anajua dodoma wapo,1
maticha most of them ni wasenge wasenge hilo halina ubishi waendelee kuvaa mikadeti imepauka pauka balaa,1
kwahiyo tuseme bungeni kuna wasenge,1
wasagaji wote ni wasenge kumamake zao,1
wasenge hao,1
hila kweli sisi walimu ni wasenge aswaaah,1
sheria enyewe inatekelezwa kwa wasenge sio mabasha,1
mimi nimemjibu huyo anayesema kwamba jeshi halitaki wasenge ndio nikamwambia hapo juu kwamba kuna wanajeshi wasenge kama watano ninaowajua na wengine wengi nisiowajua kwahiyo hoja yake kwamba ha,1
wasenge,1
nyie wasenge sana nyie bhasi tu ukoo wa panya n anthem mzabzab m kupambania na wewe kwenye list,1
wasenge hao,1
wasenge kweli,1
ndio maana nakuuliza  kwani huwezi kuwa mwenezi wao bila kuwaelewa wasenge na ili kuwaelewa ni lazima Kuwa mmoja wao. Naona kama mnatengeneza njia muwe kama wasenge wa ulaya kukubalika na hali yenu!,1
barca wasenge sana madrid angekua serious kama man city angechukua ubingwa huu,1
kilichotakiwa na kumrekebisha na kumsaidia hii nchi ina viongozi wasenge sana,1
mafisadi ni zaidi ya wasenge mwiba mafisadi ndio chanzo cha huu umasikini wa kutisha,1
mnaongea as if mmetembea dunia nzima na kujua tabia za kila mwanamke tafuteni ela wasenge nyie,1
naona mashoga masagaji mmeanza kuchukia kuona wasenge wenzenu wakichukuliwa hatua,1
sibishani na wasenge nenda kauze nyuma yako upate kuishi mjini,1
utawatimua kwa sheria ipi kuwakilishwa na msenge asiyetuibia na kuongea uongo na kuwakilishwa na lijali mwizi wa kura pesa za umma na msema uongo wewe ungechagua nn nini kingeathiri taifa,1
n wasenge,1
wasenge sana hawa jamaa hawajui hizi ni propaganda tu zilizo tengenezwa ili kuwa pooza machungu mashabiki,1
umeona walivyo wasenge yaaan watu wanaend kupumzik ndio wanatuonyesha sasa,1
sasa si wanataka wasipoteze wapenzi wao wa mpira wanaojihusisha na mapenzi ya jinsia moja wao wanaangalia pesa tu hapo hao wasenge na wasagaji watajijua wenyewe,1
nyie mnaozungumzia huo usenge ndio wasenge qmme zenu yaani kuliwa mliwe kwa kupenda kwenu halafu mje kulalamikia watu wengine,1
man u wasenge,1
wasenge wale hawata sahau wapotelee mbali,1
wasenge walikuja kuniibia geto daaa hili geto nataka kuhama kabisa wamechukua cm na pesa naanza upya,1
mashoga na wasenge nao watapewa haki yao ya mchezo au na huko nako wananyimwa haki yao ya msingi ya binadamu na kubaguliwa,1
kuna mwalimu alishawahi kuomba chakula kwenu nyie wasenge nyaji,1
hivi kwanini tanga ni mkoa wa laana tupu karibia idadi kubwa ya wasenge na wachawi hapa tanzania wanatoka kule,1
wasenge wamefungwa huko,1
man u kama wasenge,1
tanzania wote nendeni twitter mkakiwashe manina zao wameona raisi mwanamke wakamtongoza kirahisi wasenge hawa wanaua ndugu zetu wanaoenda uarabuni kila siku,1
mlioni nitukana wote ni wasenge na mnapelekewa moto jueni hivyo na ndugu zenu huku wanaliwa tigo,1
hawa wasenge wana bahati sana,1
wanaovaa hayo bangili wengi wasenge tu,1
wanaboa wasenge tu wanawaaminisha vijana utumbo tangu lini malinyi ndani ndani kukawa na fursa kwa wakazi,1
betpawa ni wasenge,1
wasenge lazima msifie wasenge wenzenu,1
wasenge they had minutes to win the game wanakumbuka shuka dakika ya,1
kundi lisilo na mafunzo linaburuza kundi la wasenge wenye mafunzo na wasenge hao wamejitosheleza aina lukuki za silaha na mizinga huku wakijilinda na pampers kwa ufundi mtukufu afanaleki,1
zenj hapo na mwambao wa pwani ndo wasenge wamejaa coincidentally ndo maeneo pia ambayo proportionally wakristo ni wachache sasa sijajua hapo nani vita imeshamshinda,1
tunasubiri mainz na brewen wafungane kumbe wasenge wanacheza safa bwege uwanjani,1
rivers wasenge sana yani wanashindwa kutumia nafasi za wazi kabisa sa sijui wana mbwera wapi,1
hawa wasenge wamekata umeme,1
hauhitaji ripoti kujua wapi wasenge wamekithiri,1
duh wasenge wanacheza jihadi sio poa,1
hamuelewi wasenge nyie kila siku mnakemewa na hamjawahi kuelewa,1
kummk hawa wydad wepesi sana hata goli wametufunga jepesi sana tunahitaji goal moja tu tuwatoe hawa wasenge,1
hawa wasenge wa sweden sitokaa niwashobokee tena bora hata kubetia timu za msumbiji huko ila sio hawa visimi,1
kuna wasenge wanamuandika kwenye vitabu ma mae ngoja wazee wao wafe tukabane makoo tunawanote tuu,1
wasenge sana wale,1
huyu kijana amewajuaje wasenge kama yeye mwenyewe sio msenge huyu si ndio genge moja na maulid kitenge,1
biden naye ni kundi la wasenge usimchanganye huku kwa binadamu wanaojielewa,1
ila nyie wasenge kweli yaan arteta na bichwa kubwaa hivo daah ila sio mbaya tutabounce back,1
afu eti tulipe kodi yaani wasenge wanakopa mabilioni wakalipane posho manina zao na mashabiki zao hawa ilitakiwa iwe afghan unawapelekea pickup wote manina zao,1
hahahaha et wasenge,1
yanga ni wasenge sana utoto hadi tumedraw,1
wasenge waliopo dar es salaam mitaa ya sinza kinondoni magomeni na sehemu nyinginezo unafahamu idadi yao usenge ni tabia ya mtu wala hauna uhusiano wowote na uraia wa mtu mtu awe mmarekani mt,1
oya we huu unyama ni balaa manzee coco reborn kula chuma hicho mamaae wasenge mlitabiri kamwe hautawahi kuwa nayo hii leo kiko wapi sisi sio nyinyi kondoo,1
wasenge mmejazana magomeni pale biden ndio kaja kuwaambieni mshikishwe ukuta,1
hawa wasenge tangu walivyosema ligi ya bongo ni bora kuliko ya afrika kusini nikajua tu hawa jamaa ni takataka na wanazidi kuthibitisha hilo,1
huyo rais wa wasenge wa icc atulie hajui kitu aendelee kuliwa na wasenge wenzake mwanaume putin yuko kazini marekani miaka na miaka kupitia wanajeshi wake wameua sana wananchi wasio na hatia,1
kwani we mbwa unazungumzia nini nyie wasenge mna timu yoyote inamiliki uwanja hata wa mazoezi tu kwa hiyo ligi yenu ya kifala,1
orodha ya wasenge imeishatoka lakini spika ameificha kwa makusudi huenda naye yumo kwenye orodha.,1
wewe na mwigu wote wasenge tu,1
na hawa nahisi ndio wapo bungeni ila sio wasenge,1
limejaa wasenge wengi mnoooooo,1
watuondolee uchuro wasenge hao,1
waarab wasenge sana wanacheza kiuoga mwanzo mwisho kumamake zao kwa hali hii acha ili bara liwe trash continent haiwezekani wachezaji na mashabiki zao wacheleweshe muda bado vidakika vinaongezwa v,1
usinichekeshe kulikua na bar moja wahudumu wote ni vijana wa kiume wasenge hiyo bar ilikua inajaza wazee wa vx na ma discovery si mchezo,1
wapo wengi sana mkuu huwezi amini kanchi kadogo kama kenya kana watu zaidi ya milioni na kulima hawataki wasenge hawa wanatupunguzia chakula chetu mana kila kitu wanatutegemea sisi ndio tuwal,1
sasa ndio nimeamini kudeal na wasenge ni changamoto yaani sikutegemea kama mwakyembe angepata negative comments,1
mashoga masagaji mmeanza kutetea na kuumia kuona wasenge wenzenu wakipigwa jela miaka mbwa nyie tutawafikia hadi mnaojificha kwenye keyboards,1
what a goal villa wasenge sana,1
acha tu nimepoteza kilo hvhv timu kmmmk barnet kanilaza na koti walahi peke yake hv hawezi hata kunifikiria hawa wasenge,1
ndoa hii ni ya wasenge nani ni basha na nani bibi,1
totenam na chelseee wasenge tu,1
astagfirullah nchi hii inaelekea wapi cjui yaan imefkia wasenge wanajitokeza dhahir kutetea haki zao laana kubwa n munatuletea mabalaa nyie n mapepo,1
kila siku hawa wasenge wanaongeza herufi kuna wasenge kuna mabasha kuna transgender yaani wanajaribu kujumuisha kila wafanya machukizo kwa mungu,1
barcelona wasenge ngoma ft tushaliwa,1
wanawake wasenge kweli wao hela zao wanazionea uchungu ila za madume wanataka zitoke tuu acheni ufala legezeni matako kama mwataka hela,1
hawa wasenge wajitahidi wajenge terminal mpya bhn kila kitu wanatumia vya mkoloni wasenge hawa kuanzia viwanda shule hospitali viwanja vya michezo bunge mahakama mpk state house vyote vya m,1
wasenge hoa wamechomoa betri na tren kusiz gafla njia panda,1
ni kweli wanapimwa kabla ya kuajiriwa jeshi haliajiri wanajeshi wasenge hata siku moja,1
sehemu gani mbeya ndio chimbo la hawa wasokile wasenge nikawaone kwani siamini kwa banyambala wanaweza kuinamishwa,1
mkuu futa hilo neno wasenge hayo mengine yabaki kama yalivyo,1
hili nalo ni kweli kabisa hawa wanawake ni wasenge sana manina zao,1
lazima pachimbike tu ili wale watakaobanika kuwa mabwabwa tusiwarejeshe bungeni hatuwezi kukubali kuwakilishwa na wabunge wasenge,1
hawa wasenge wangeshinda ningekula laki kiulaini sana kwa stake ya,1
picha please unajua hawa wamarekani wanaongoza haraka mbaya sana katika nchi zetu wameshazalisha wasenge na mabasha wengi sana ni mapambano ya kufa na kupona ili kunusurika kua nchi ya wasenge,1
duuh wezi wasenge sana kuna boda aliibiwa pikipiki ya watu kwa style kama hiyo ila yeye aliachwa anakula maembe matatu,1
wasenge wanatoa tangazo imutafkiri nchi ya babayao kenge hao,1
wale wasenge wanatufanya mademu wawe wagumu halafu mashamba kisenge hayo maturuki yanajazana terrace kama vile yako yanajenga reli,1
wasenge sana hawa watu,1
wale wasenge tu riba kubwa mamayo zao ndo mana wanarushwa,1
wananitamanisha wasenge hawa,1
ni wasenge tu wamekusanyikka emirates nimeamini kumbe wachezaji wanaosemwa wanaofirwa wapo arsenal,1
maana hio jamii ya wasenge inanguvu balaa,1
watu wajue njia nzuri za kuishi na watu kuna watu leo wasenge kwako kesho table turn unaiweka wapi sura yako mimiamadiwenani,1
mbona wasenge wengi dar ni mateja yasiyokwenda hata shule,1
sawa tunazisubiri wasenge hao tutawabomoaa kama mavi ya engaruka hakuna cha patriot wala abraham ni hypersonic tuu kwisha habari yaoo,1
wanatumaliza unakuwa na mbishe zako zinaenda vizur tu kumbe kuna mjinga mmoja mwenye tundu lake anakuvuzia kiaina mara unasema ngoja nimsaidie kumkula siku moja unashangaa anakuganda kama ruba,1
wanatumaliza unakuwa na mbishe zako zinaenda vizur tu kumbe kuna mjinga mmoja mwenye tundu lake anakuvuzia kiaina mara unasema ngoja nimsaidie kumkula siku moja unashangaa anakuganda kama ruba,1
wasenge wamefungwa manina zenu mbwa nyie,1
madai haya ni machache sana mkuu kitendo cha kuficha orodha ya wasenge ndicho kinafanya madai yaonekane mengi,1
alsaud nilikuwa sijui kumbe watu wanaenda kupeleka pesa kule ila ngozi nyeupe wasenge sana,1
habari za ushoga zisipostiwe jf ni kama kuusupport kwa kuutangaza wasenge wabaki huko usengeni kwao,1
ahaa ndio maana wale wanaitwa wasenge,1
watu walikuwa wanasubiria nafasi wateme nyongo zao kwa wasenge na wasagaji,1
wasenge sana kuna siku nimejikuta nimekula minyoo na chura kwenye restaurant yao hawaandiki km huyu chura hii minyoo kmmk nilikasirika sana,1
wezi wanalostisha sana wasenge hao nina minazi inayozaa kimahesabu kila ya miezi mi natakiwa nipate walau nazi lakini wapi kenge hawa naambulia nazi siku nikimkata mtu taya,1
hata humu jf wasenge ni wengi sanasiku nikichafukwa namwaga chat zao za kujitongozesha wanapenda sana kupakatwa,1
kama sisi looser basi nyie ni wasenge kabisa maana hata nusu fainali ya malooser hamjawahi kuingia,1
wapo mkuu ila wameamua kuanza na wasenge kwanza kisha watahamia kwa wasagaji,1
kwani huu mshahara umechelewa kwa walimu tu mbona ni kasa zote ila mnavyowasema vibaya walimu sijui wamewakosea nini ni bora muwaseme polisi maana ni wasenge kuliko kila kukicha walimu hadi unao,1
wasenge mno,1
bayan wasenge sana mikundu huo,1
kuna watu wasipoitaja chadema bc wanakuwa hawajaingiza siku yaani kifupi watoto siku hiyo mkono hauendi kinywani kuna mtu bila kumtaja mbowe bc anajisikia kuwashwa washwa makario kwahiyo wasen,1
